Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,is_weekend,month,year,season_num,sales_lag_1,customers_lag_1,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2013-08-01,39.0,239.0,10.48,0,73266.0,0,3,0,8,2013,2,59125.0,203.0,58995.0,185.0,72602.0,220.0,64684.0,202.0,68036.0,283.0,66553.42857142857,9935.465093243338,2013-08-01,73266.0
2013-08-02,26.0,230.0,9.89,0,61587.0,0,4,0,8,2013,2,73266.0,239.0,60165.0,234.0,66844.0,230.0,67486.0,238.0,64554.0,309.0,68592.14285714286,9583.971696337552,2013-08-02,61587.0
2013-08-03,28.0,303.0,7.01,0,71103.0,0,5,1,8,2013,2,61587.0,230.0,83276.0,319.0,62779.0,333.0,80126.0,318.0,78679.0,372.0,68795.28571428571,9388.658951350331,2013-08-03,71103.0
2013-08-04,29.0,271.0,6.43,0,63591.0,0,6,1,8,2013,2,71103.0,303.0,68019.0,185.0,65386.0,261.0,59657.0,247.0,71354.0,269.0,67056.28571428571,7110.4045059408845,2013-08-04,63591.0
2013-08-05,15.0,180.0,7.05,0,60464.0,0,0,0,8,2013,2,63591.0,271.0,59421.0,185.0,62722.0,225.0,73362.0,206.0,66985.0,193.0,66423.71428571429,7206.796253405849,2013-08-05,60464.0
2013-08-06,16.0,167.0,9.04,0,61059.0,0,1,0,8,2013,2,60464.0,180.0,76873.0,176.0,56376.0,221.0,67749.0,242.0,63091.0,197.0,66572.71428571429,7046.893564172175,2013-08-06,61059.0
2013-08-07,14.0,180.0,7.75,0,67584.0,0,2,0,8,2013,2,61059.0,167.0,59125.0,203.0,62875.0,221.0,75336.0,215.0,54318.0,206.0,64313.57142857143,5575.711131242132,2013-08-07,67584.0
2013-08-08,30.0,203.0,10.6,0,65693.0,0,3,0,8,2013,2,67584.0,180.0,73266.0,239.0,58995.0,185.0,72602.0,220.0,64684.0,202.0,65522.0,5165.327675957211,2013-08-08,65693.0
2013-08-09,32.0,235.0,15.2,0,75911.0,0,4,0,8,2013,2,65693.0,203.0,61587.0,230.0,60165.0,234.0,66844.0,230.0,67486.0,238.0,64440.142857142855,3914.7256365591675,2013-08-09,75911.0
2013-08-10,44.0,307.0,11.72,0,81532.0,0,5,1,8,2013,2,75911.0,235.0,71103.0,303.0,83276.0,319.0,62779.0,333.0,80126.0,318.0,66486.42857142857,5568.955672810083,2013-08-10,81532.0
2013-08-11,26.0,240.0,13.58,0,50409.0,0,6,1,8,2013,2,81532.0,307.0,63591.0,271.0,68019.0,185.0,65386.0,261.0,59657.0,247.0,67976.28571428571,7911.999024989674,2013-08-11,50409.0
2013-08-12,30.0,176.0,12.44,0,57451.0,0,0,0,8,2013,2,50409.0,240.0,60464.0,180.0,59421.0,185.0,62722.0,225.0,73362.0,206.0,66093.14285714286,10329.194699630098,2013-08-12,57451.0
2013-08-13,30.0,204.0,13.82,0,76398.0,0,1,0,8,2013,2,57451.0,176.0,61059.0,167.0,76873.0,176.0,56376.0,221.0,67749.0,242.0,65662.71428571429,10660.332088546991,2013-08-13,76398.0
2013-08-14,21.0,176.0,7.95,0,57171.0,0,2,0,8,2013,2,76398.0,204.0,67584.0,180.0,59125.0,203.0,62875.0,221.0,75336.0,215.0,67854.0,11122.770368333408,2013-08-14,57171.0
2013-08-15,22.0,171.0,10.98,0,54891.0,0,3,0,8,2013,2,57171.0,176.0,65693.0,203.0,73266.0,239.0,58995.0,185.0,72602.0,220.0,66366.42857142857,11838.212363038192,2013-08-15,54891.0
2013-08-16,23.0,213.0,7.97,0,69029.0,0,4,0,8,2013,2,54891.0,171.0,75911.0,235.0,61587.0,230.0,60165.0,234.0,66844.0,230.0,64823.28571428572,12618.918056028873,2013-08-16,69029.0
2013-08-17,36.0,312.0,8.82,0,72352.0,0,5,1,8,2013,2,69029.0,213.0,81532.0,307.0,71103.0,303.0,83276.0,319.0,62779.0,333.0,63840.142857142855,11856.131977850122,2013-08-17,72352.0
2013-08-18,34.0,204.0,9.69,0,50134.0,0,6,1,8,2013,2,72352.0,312.0,50409.0,240.0,63591.0,271.0,68019.0,185.0,65386.0,261.0,62528.71428571428,9923.189855322325,2013-08-18,50134.0
2013-08-19,14.0,177.0,12.88,0,62239.0,0,0,0,8,2013,2,50134.0,204.0,57451.0,176.0,60464.0,180.0,59421.0,185.0,62722.0,225.0,62489.42857142857,9979.55280990708,2013-08-19,62239.0
2013-08-20,16.0,154.0,9.91,0,49222.0,0,1,0,8,2013,2,62239.0,177.0,76398.0,204.0,61059.0,167.0,76873.0,176.0,56376.0,221.0,63173.42857142857,9737.81979119167,2013-08-20,49222.0
2013-08-21,26.0,190.0,12.53,0,59933.0,0,2,0,8,2013,2,49222.0,154.0,57171.0,176.0,67584.0,180.0,59125.0,203.0,62875.0,221.0,59291.142857142855,8974.026213255738,2013-08-21,59933.0
2013-08-22,29.0,181.0,13.41,0,60593.0,0,3,0,8,2013,2,59933.0,190.0,54891.0,171.0,65693.0,203.0,73266.0,239.0,58995.0,185.0,59685.71428571428,8925.861745779646,2013-08-22,60593.0
2013-08-23,28.0,199.0,9.98,0,73626.0,0,4,0,8,2013,2,60593.0,181.0,69029.0,213.0,75911.0,235.0,61587.0,230.0,60165.0,234.0,60500.28571428572,8671.93983901174,2013-08-23,73626.0
2013-08-24,42.0,304.0,13.31,0,69856.0,0,5,1,8,2013,2,73626.0,199.0,72352.0,312.0,81532.0,307.0,71103.0,303.0,83276.0,319.0,61157.0,9554.595194635072,2013-08-24,69856.0
2013-08-25,41.0,240.0,13.82,0,65005.0,0,6,1,8,2013,2,69856.0,304.0,50134.0,204.0,50409.0,240.0,63591.0,271.0,68019.0,185.0,60800.42857142857,9103.079238315899,2013-08-25,65005.0
2013-08-26,19.0,168.0,13.33,0,66157.0,0,0,0,8,2013,2,65005.0,240.0,62239.0,177.0,57451.0,176.0,60464.0,180.0,59421.0,185.0,62924.857142857145,7847.607436422927,2013-08-26,66157.0
2013-08-27,17.0,150.0,13.5,0,57541.0,0,1,0,8,2013,2,66157.0,168.0,49222.0,154.0,76398.0,204.0,61059.0,167.0,76873.0,176.0,63484.57142857143,7929.828095176936,2013-08-27,57541.0
2013-08-28,22.0,150.0,13.71,0,55773.0,0,2,0,8,2013,2,57541.0,150.0,59933.0,190.0,57171.0,176.0,67584.0,180.0,59125.0,203.0,64673.0,5763.557957836719,2013-08-28,55773.0
2013-08-29,28.0,172.0,10.81,0,61360.0,0,3,0,8,2013,2,55773.0,150.0,60593.0,181.0,54891.0,171.0,65693.0,203.0,73266.0,239.0,64078.71428571428,6501.048292757996,2013-08-29,61360.0
2013-08-30,27.0,213.0,11.13,0,74691.0,0,4,0,8,2013,2,61360.0,172.0,73626.0,199.0,69029.0,213.0,75911.0,235.0,61587.0,230.0,64188.28571428572,6438.671387647064,2013-08-30,74691.0
2013-08-31,26.0,340.0,15.4,0,59626.0,0,5,1,8,2013,2,74691.0,213.0,69856.0,304.0,72352.0,312.0,81532.0,307.0,71103.0,303.0,64340.42857142857,6705.886216779305,2013-08-31,59626.0
2013-09-01,22.0,272.0,12.04,0,69840.0,0,6,1,9,2013,3,59626.0,340.0,65005.0,240.0,50134.0,204.0,50409.0,240.0,63591.0,271.0,62879.0,6411.803620407962,2013-09-01,69840.0
2013-09-02,17.0,304.0,10.75,0,68029.0,1,0,0,9,2013,3,69840.0,272.0,66157.0,168.0,62239.0,177.0,57451.0,176.0,60464.0,180.0,63569.71428571428,6919.337581838195,2013-09-02,68029.0
2013-09-03,18.0,122.0,10.81,0,58249.0,0,1,0,9,2013,3,68029.0,304.0,57541.0,150.0,49222.0,154.0,76398.0,204.0,61059.0,167.0,63837.142857142855,7070.525096686027,2013-09-03,58249.0
2013-09-04,24.0,109.0,12.6,0,53619.0,0,2,0,9,2013,3,58249.0,122.0,55773.0,150.0,59933.0,190.0,57171.0,176.0,67584.0,180.0,63938.28571428572,6969.795159933925,2013-09-04,53619.0
2013-09-05,33.0,122.0,11.25,0,60216.0,0,3,0,9,2013,3,53619.0,109.0,61360.0,172.0,60593.0,181.0,54891.0,171.0,65693.0,203.0,63630.57142857143,7423.175620024366,2013-09-05,60216.0
2013-09-06,24.0,159.0,8.23,0,69810.0,0,4,0,9,2013,3,60216.0,122.0,74691.0,213.0,73626.0,199.0,69029.0,213.0,75911.0,235.0,63467.142857142855,7493.753608363903,2013-09-06,69810.0
2013-09-07,37.0,245.0,12.2,0,80972.0,0,5,1,9,2013,3,69810.0,159.0,59626.0,340.0,69856.0,304.0,72352.0,312.0,81532.0,307.0,62769.857142857145,6426.397057672919,2013-09-07,80972.0
2013-09-08,33.0,181.0,12.62,0,54041.0,0,6,1,9,2013,3,80972.0,245.0,69840.0,272.0,65005.0,240.0,50134.0,204.0,50409.0,240.0,65819.28571428571,9166.356413797761,2013-09-08,54041.0
2013-09-09,17.0,132.0,10.13,0,66461.0,0,0,0,9,2013,3,54041.0,181.0,68029.0,304.0,66157.0,168.0,62239.0,177.0,57451.0,176.0,63562.28571428572,9925.019457819975,2013-09-09,66461.0
2013-09-10,18.0,109.0,11.89,0,54205.0,0,1,0,9,2013,3,66461.0,132.0,58249.0,122.0,57541.0,150.0,49222.0,154.0,76398.0,204.0,63338.28571428572,9824.593659355001,2013-09-10,54205.0
2013-09-11,32.0,505.0,8.31,1,96577.0,0,2,0,9,2013,3,54205.0,109.0,53619.0,109.0,55773.0,150.0,59933.0,190.0,57171.0,176.0,62760.57142857143,10281.987856719355,2013-09-11,96577.0
2013-09-12,58.0,554.0,10.87,1,108415.0,0,3,0,9,2013,3,96577.0,505.0,60216.0,122.0,61360.0,172.0,60593.0,181.0,54891.0,171.0,68897.42857142857,15441.670083005589,2013-09-12,108415.0
2013-09-13,109.61000000000001,737.0,9.55,1,126171.0,0,4,0,9,2013,3,108415.0,554.0,69810.0,159.0,74691.0,213.0,73626.0,199.0,69029.0,213.0,75783.0,20756.784601667172,2013-09-13,126171.0
2013-09-14,28.0,250.0,11.93,0,75280.0,0,5,1,9,2013,3,126171.0,737.0,80972.0,245.0,59626.0,340.0,69856.0,304.0,72352.0,312.0,83834.57142857143,27792.516497894176,2013-09-14,75280.0
2013-09-15,28.0,205.0,8.06,0,73757.0,0,6,1,9,2013,3,75280.0,250.0,54041.0,181.0,69840.0,272.0,65005.0,240.0,50134.0,204.0,83021.42857142857,27972.90894095667,2013-09-15,73757.0
2013-09-16,18.0,163.0,8.98,0,74219.0,0,0,0,9,2013,3,73757.0,205.0,66461.0,132.0,68029.0,304.0,66157.0,168.0,62239.0,177.0,85838.0,25447.117328556855,2013-09-16,74219.0
2013-09-17,29.0,137.0,15.53,0,53187.0,0,1,0,9,2013,3,74219.0,163.0,54205.0,109.0,58249.0,122.0,57541.0,150.0,49222.0,154.0,86946.28571428571,24617.979992370758,2013-09-17,53187.0
2013-09-18,22.0,128.0,7.94,0,58563.0,0,2,0,9,2013,3,53187.0,137.0,96577.0,505.0,53619.0,109.0,55773.0,150.0,59933.0,190.0,86800.85714285714,24845.58702887756,2013-09-18,58563.0
2013-09-19,31.0,137.0,8.84,0,65004.0,0,3,0,9,2013,3,58563.0,128.0,108415.0,554.0,60216.0,122.0,61360.0,172.0,60593.0,181.0,81370.28571428571,26454.94608269125,2013-09-19,65004.0
2013-09-20,27.0,214.0,13.48,0,74631.0,0,4,0,9,2013,3,65004.0,137.0,126171.0,737.0,69810.0,159.0,74691.0,213.0,73626.0,199.0,75168.71428571429,24036.109479380582,2013-09-20,74631.0
2013-09-21,26.0,269.0,14.1,0,64387.0,0,5,1,9,2013,3,74631.0,214.0,75280.0,250.0,80972.0,245.0,59626.0,340.0,69856.0,304.0,67805.85714285714,8999.83041374664,2013-09-21,64387.0
2013-09-22,37.0,200.0,12.41,0,69700.0,0,6,1,9,2013,3,64387.0,269.0,73757.0,205.0,54041.0,181.0,69840.0,272.0,65005.0,240.0,66249.71428571429,8414.832078227751,2013-09-22,69700.0
2013-09-23,26.0,123.0,12.8,0,57310.0,0,0,0,9,2013,3,69700.0,200.0,74219.0,163.0,66461.0,132.0,68029.0,304.0,66157.0,168.0,65670.14285714286,7937.781017148273,2013-09-23,57310.0
2013-09-24,16.0,128.0,6.91,0,55172.0,0,1,0,9,2013,3,57310.0,123.0,53187.0,137.0,54205.0,109.0,58249.0,122.0,57541.0,150.0,63254.57142857143,7461.169900606998,2013-09-24,55172.0
2013-09-25,25.0,132.0,12.89,0,51248.0,0,2,0,9,2013,3,55172.0,128.0,58563.0,128.0,96577.0,505.0,53619.0,109.0,55773.0,150.0,63538.142857142855,7040.636984170298,2013-09-25,51248.0
2013-09-26,44.0,146.0,9.53,0,55143.0,0,3,0,9,2013,3,51248.0,132.0,65004.0,137.0,108415.0,554.0,60216.0,122.0,61360.0,172.0,62493.142857142855,8327.412611942173,2013-09-26,55143.0
2013-09-27,15.0,191.0,11.69,0,71489.0,0,4,0,9,2013,3,55143.0,146.0,74631.0,214.0,126171.0,737.0,69810.0,159.0,74691.0,213.0,61084.42857142857,8659.327049626374,2013-09-27,71489.0
2013-09-28,42.0,297.0,7.54,0,83596.0,0,5,1,9,2013,3,71489.0,191.0,64387.0,269.0,75280.0,250.0,80972.0,245.0,59626.0,340.0,60635.57142857143,7887.108360211899,2013-09-28,83596.0
2013-09-29,28.0,187.0,11.75,0,61869.0,0,6,1,9,2013,3,83596.0,297.0,69700.0,200.0,73757.0,205.0,54041.0,181.0,69840.0,272.0,63379.71428571428,11787.243764826368,2013-09-29,61869.0
2013-09-30,15.0,101.0,9.38,0,60678.0,0,0,0,9,2013,3,61869.0,187.0,57310.0,123.0,74219.0,163.0,66461.0,132.0,68029.0,304.0,62261.0,11454.331698823657,2013-09-30,60678.0
2013-10-01,16.0,101.0,10.36,0,54278.0,0,1,0,10,2013,3,60678.0,101.0,55172.0,128.0,53187.0,137.0,54205.0,109.0,58249.0,122.0,62742.142857142855,11281.129426740337,2013-10-01,54278.0
2013-10-02,22.0,123.0,7.96,0,64388.0,0,2,0,10,2013,3,54278.0,101.0,51248.0,132.0,58563.0,128.0,96577.0,505.0,53619.0,109.0,62614.42857142857,11385.69103241977,2013-10-02,64388.0
2013-10-03,28.0,156.0,13.44,0,61107.0,0,3,0,10,2013,3,64388.0,123.0,55143.0,146.0,65004.0,137.0,108415.0,554.0,60216.0,122.0,64491.57142857143,10223.241182996884,2013-10-03,61107.0
2013-10-04,26.0,210.0,11.23,0,65873.0,0,4,0,10,2013,3,61107.0,156.0,71489.0,191.0,74631.0,214.0,126171.0,737.0,69810.0,159.0,65343.57142857143,9539.970035892322,2013-10-04,65873.0
2013-10-05,37.0,347.0,12.43,0,83262.0,0,5,1,10,2013,3,65873.0,210.0,83596.0,297.0,64387.0,269.0,75280.0,250.0,80972.0,245.0,64541.28571428572,9165.829071690014,2013-10-05,83262.0
2013-10-06,32.0,224.0,10.94,0,72649.0,0,6,1,10,2013,3,83262.0,347.0,61869.0,187.0,69700.0,200.0,73757.0,205.0,54041.0,181.0,64493.57142857143,9050.244984845633,2013-10-06,72649.0
2013-10-07,15.0,128.0,10.91,0,61703.0,0,0,0,10,2013,3,72649.0,224.0,60678.0,101.0,57310.0,123.0,74219.0,163.0,66461.0,132.0,66033.57142857143,9438.070474716915,2013-10-07,61703.0
2013-10-08,14.0,138.0,9.72,0,52454.0,0,1,0,10,2013,3,61703.0,128.0,54278.0,101.0,55172.0,128.0,53187.0,137.0,54205.0,109.0,66180.0,9348.659975276787,2013-10-08,52454.0
2013-10-09,23.0,147.0,11.55,0,56547.0,0,2,0,10,2013,3,52454.0,138.0,64388.0,123.0,51248.0,132.0,58563.0,128.0,96577.0,505.0,65919.42857142857,9752.391584583575,2013-10-09,56547.0
2013-10-10,37.0,178.0,12.7,0,59971.0,0,3,0,10,2013,3,56547.0,147.0,61107.0,156.0,55143.0,146.0,65004.0,137.0,108415.0,554.0,64799.28571428572,10387.243405804917,2013-10-10,59971.0
2013-10-11,49.0,233.0,14.06,0,53673.0,0,4,0,10,2013,3,59971.0,178.0,65873.0,210.0,71489.0,191.0,74631.0,214.0,126171.0,737.0,64637.0,10463.141386155301,2013-10-11,53673.0
2013-10-12,73.0,1225.67,14.43,1,147898.0,0,5,1,10,2013,3,53673.0,233.0,83262.0,347.0,83596.0,297.0,64387.0,269.0,75280.0,250.0,62894.142857142855,11212.215874194242,2013-10-12,147898.0
2013-10-13,82.0,1020.0,10.74,1,145336.0,0,6,1,10,2013,3,147898.0,1225.67,72649.0,224.0,61869.0,187.0,69700.0,200.0,73757.0,205.0,72127.85714285714,34078.97317715913,2013-10-13,145336.0
2013-10-14,45.0,595.0,11.0,1,85837.0,1,0,0,10,2013,3,145336.0,1020.0,61703.0,128.0,60678.0,101.0,57310.0,123.0,74219.0,163.0,82511.71428571429,43917.816512642115,2013-10-14,85837.0
2013-10-15,14.0,138.0,13.0,0,60650.0,0,1,0,10,2013,3,85837.0,595.0,52454.0,138.0,54278.0,101.0,55172.0,128.0,53187.0,137.0,85959.42857142857,42948.603861115815,2013-10-15,60650.0
2013-10-16,18.0,147.0,11.69,0,58647.0,0,2,0,10,2013,3,60650.0,138.0,56547.0,147.0,64388.0,123.0,51248.0,132.0,58563.0,128.0,87130.28571428571,41983.83126758164,2013-10-16,58647.0
2013-10-17,37.0,133.0,11.14,0,57253.0,0,3,0,10,2013,3,58647.0,147.0,59971.0,178.0,61107.0,156.0,55143.0,146.0,65004.0,137.0,87430.28571428571,41735.64169753193,2013-10-17,57253.0
2013-10-18,34.0,183.0,9.58,0,73919.0,0,4,0,10,2013,3,57253.0,133.0,53673.0,233.0,65873.0,210.0,71489.0,191.0,74631.0,214.0,87042.0,42045.181190397285,2013-10-18,73919.0
2013-10-19,42.0,280.0,10.2,0,76770.0,0,5,1,10,2013,3,73919.0,183.0,147898.0,1225.67,83262.0,347.0,83596.0,297.0,64387.0,269.0,89934.28571428571,40014.47512969233,2013-10-19,76770.0
2013-10-20,22.0,210.0,9.84,0,61713.0,0,6,1,10,2013,3,76770.0,280.0,145336.0,1020.0,72649.0,224.0,61869.0,187.0,69700.0,200.0,79773.14285714286,30815.888204131483,2013-10-20,61713.0
2013-10-21,16.0,105.0,13.21,0,57885.0,0,0,0,10,2013,3,61713.0,210.0,85837.0,595.0,61703.0,128.0,60678.0,101.0,57310.0,123.0,67827.0,11003.1966112887,2013-10-21,57885.0
2013-10-22,21.0,110.0,7.58,0,57740.0,0,1,0,10,2013,3,57885.0,105.0,60650.0,138.0,52454.0,138.0,54278.0,101.0,55172.0,128.0,63833.857142857145,8054.90480863677,2013-10-22,57740.0
2013-10-23,26.0,142.0,8.74,0,57243.0,0,2,0,10,2013,3,57740.0,110.0,58647.0,147.0,56547.0,147.0,64388.0,123.0,51248.0,132.0,63418.142857142855,8317.425171061044,2013-10-23,57243.0
2013-10-24,34.0,147.0,9.39,0,78497.0,0,3,0,10,2013,3,57243.0,142.0,57253.0,133.0,59971.0,178.0,61107.0,156.0,55143.0,146.0,63217.57142857143,8467.234413848304,2013-10-24,78497.0
2013-10-25,53.0,238.0,15.01,0,79006.0,0,4,0,10,2013,3,78497.0,147.0,73919.0,183.0,53673.0,233.0,65873.0,210.0,71489.0,191.0,66252.42857142857,9691.72045024634,2013-10-25,79006.0
2013-10-26,30.0,303.0,10.01,0,78151.0,0,5,1,10,2013,3,79006.0,238.0,76770.0,280.0,147898.0,1225.67,83262.0,347.0,83596.0,297.0,66979.14285714286,10517.898577006681,2013-10-26,78151.0
2013-10-27,22.0,216.0,10.34,0,52426.0,0,6,1,10,2013,3,78151.0,303.0,61713.0,210.0,145336.0,1020.0,72649.0,224.0,61869.0,187.0,67176.42857142857,10742.704498979278,2013-10-27,52426.0
2013-10-28,29.0,151.0,10.91,0,63916.0,0,0,0,10,2013,3,52426.0,216.0,57885.0,105.0,85837.0,595.0,61703.0,128.0,60678.0,101.0,65849.71428571429,12026.630834864107,2013-10-28,63916.0
2013-10-29,18.0,151.0,7.62,0,62387.0,0,1,0,10,2013,3,63916.0,151.0,57740.0,110.0,60650.0,138.0,52454.0,138.0,54278.0,101.0,66711.28571428571,11568.243423474914,2013-10-29,62387.0
2013-10-30,21.0,133.0,7.07,0,56379.0,0,2,0,10,2013,3,62387.0,151.0,57243.0,142.0,58647.0,147.0,56547.0,147.0,64388.0,123.0,67375.14285714286,11091.108081530856,2013-10-30,56379.0
2013-10-31,47.0,101.0,7.17,0,82999.0,0,3,0,10,2013,3,56379.0,133.0,78497.0,147.0,57253.0,133.0,59971.0,178.0,61107.0,156.0,67251.71428571429,11226.63698107187,2013-10-31,82999.0
2013-11-01,37.0,174.0,10.89,0,87379.0,0,4,0,11,2013,3,82999.0,101.0,79006.0,238.0,73919.0,183.0,53673.0,233.0,65873.0,210.0,67894.85714285714,12075.107969546232,2013-11-01,87379.0
2013-11-02,46.0,275.0,12.85,0,78139.0,0,5,1,11,2013,3,87379.0,174.0,78151.0,303.0,76770.0,280.0,147898.0,1225.67,83262.0,347.0,69091.0,13668.750357415325,2013-11-02,78139.0
2013-11-03,48.0,244.0,14.7,0,90593.0,0,6,1,11,2013,3,78139.0,275.0,52426.0,216.0,61713.0,210.0,145336.0,1020.0,72649.0,224.0,69089.28571428571,13667.425394154166,2013-11-03,90593.0
2013-11-04,17.0,115.0,8.14,0,84201.0,0,0,0,11,2013,3,90593.0,244.0,63916.0,151.0,57885.0,105.0,85837.0,595.0,61703.0,128.0,74541.71428571429,13524.255354908428,2013-11-04,84201.0
2013-11-05,32.0,138.0,9.07,0,83857.0,0,1,0,11,2013,3,84201.0,115.0,62387.0,151.0,57740.0,110.0,60650.0,138.0,52454.0,138.0,77439.57142857143,13032.305128118654,2013-11-05,83857.0
2013-11-06,30.0,133.0,10.73,0,75936.0,0,2,0,11,2013,3,83857.0,138.0,56379.0,133.0,57243.0,142.0,58647.0,147.0,56547.0,147.0,80506.71428571429,11312.218964675683,2013-11-06,75936.0
2013-11-07,34.0,133.0,12.92,0,79354.0,0,3,0,11,2013,3,75936.0,133.0,82999.0,101.0,78497.0,147.0,57253.0,133.0,59971.0,178.0,83300.57142857143,5031.619283993313,2013-11-07,79354.0
2013-11-08,28.0,235.0,7.88,0,90779.0,0,4,0,11,2013,3,79354.0,133.0,87379.0,174.0,79006.0,238.0,73919.0,183.0,53673.0,233.0,82779.85714285714,5251.819253953467,2013-11-08,90779.0
2013-11-09,109.61000000000001,1225.67,9.76,1,141677.0,0,5,1,11,2013,3,90779.0,235.0,78139.0,275.0,78151.0,303.0,76770.0,280.0,147898.0,1225.67,83265.57142857143,5869.020016355945,2013-11-09,141677.0
2013-11-10,109.61000000000001,1040.0,14.74,1,153503.66,0,6,1,11,2013,3,141677.0,1225.67,90593.0,244.0,52426.0,216.0,61713.0,210.0,145336.0,1020.0,92342.42857142857,22418.594513313834,2013-11-10,153503.66
2013-11-11,74.0,939.0,13.76,1,120768.0,1,0,0,11,2013,3,153503.66,1040.0,84201.0,115.0,63916.0,151.0,57885.0,105.0,85837.0,595.0,101329.66571428571,32113.867692461117,2013-11-11,120768.0
2013-11-12,27.0,148.0,12.75,0,85609.0,0,1,0,11,2013,3,120768.0,939.0,83857.0,138.0,62387.0,151.0,57740.0,110.0,60650.0,138.0,106553.52285714286,31836.142604284294,2013-11-12,85609.0
2013-11-13,27.0,139.0,8.37,0,83114.0,0,2,0,11,2013,3,85609.0,148.0,75936.0,133.0,56379.0,133.0,57243.0,142.0,58647.0,147.0,106803.80857142857,31634.217346777885,2013-11-13,83114.0
2013-11-14,34.0,161.0,14.34,0,83091.0,0,3,0,11,2013,3,83114.0,139.0,79354.0,133.0,82999.0,101.0,78497.0,147.0,57253.0,133.0,107829.23714285715,30565.14120345254,2013-11-14,83091.0
2013-11-15,38.0,207.0,13.36,0,91105.0,0,4,0,11,2013,3,83091.0,161.0,90779.0,235.0,87379.0,174.0,79006.0,238.0,73919.0,183.0,108363.0942857143,30012.53450136398,2013-11-15,91105.0
2013-11-16,31.0,382.0,9.67,0,119514.0,0,5,1,11,2013,3,91105.0,207.0,141677.0,1225.67,78139.0,275.0,78151.0,303.0,76770.0,280.0,108409.66571428571,29980.93735307315,2013-11-16,119514.0
2013-11-17,35.0,286.0,11.35,0,103826.0,0,6,1,11,2013,3,119514.0,382.0,153503.66,1040.0,90593.0,244.0,52426.0,216.0,61713.0,210.0,105243.52285714286,26893.49088757958,2013-11-17,103826.0
2013-11-18,15.0,161.0,9.49,0,101386.0,0,0,0,11,2013,3,103826.0,286.0,120768.0,939.0,84201.0,115.0,63916.0,151.0,57885.0,105.0,98146.71428571429,16633.173697105987,2013-11-18,101386.0
2013-11-19,28.0,139.0,16.88,0,97977.0,0,1,0,11,2013,3,101386.0,161.0,85609.0,148.0,83857.0,138.0,62387.0,151.0,57740.0,110.0,95377.85714285714,13571.288435868111,2013-11-19,97977.0
2013-11-20,26.0,143.0,13.2,0,83951.0,0,2,0,11,2013,3,97977.0,139.0,83114.0,139.0,75936.0,133.0,56379.0,133.0,57243.0,142.0,97144.71428571429,12874.727851030431,2013-11-20,83951.0
2013-11-21,32.0,171.0,11.26,0,93162.0,0,3,0,11,2013,3,83951.0,143.0,83091.0,161.0,79354.0,133.0,82999.0,101.0,78497.0,147.0,97264.28571428571,12725.72706127625,2013-11-21,93162.0
2013-11-22,35.0,221.0,13.04,0,97410.0,0,4,0,11,2013,3,93162.0,171.0,91105.0,207.0,90779.0,235.0,87379.0,174.0,79006.0,238.0,98703.0,11351.374395493693,2013-11-22,97410.0
2013-11-23,51.0,471.0,16.66,0,142896.0,0,5,1,11,2013,3,97410.0,221.0,119514.0,382.0,141677.0,1225.67,78139.0,275.0,78151.0,303.0,99603.71428571429,10888.720811223182,2013-11-23,142896.0
2013-11-24,100.0,327.0,12.85,0,97584.0,0,6,1,11,2013,3,142896.0,471.0,103826.0,286.0,153503.66,1040.0,90593.0,244.0,52426.0,216.0,102944.0,18757.600281841373,2013-11-24,97584.0
2013-11-25,29.0,180.0,15.16,0,106213.0,0,0,0,11,2013,3,97584.0,327.0,101386.0,161.0,120768.0,939.0,84201.0,115.0,63916.0,151.0,102052.28571428571,18856.789252276336,2013-11-25,106213.0
2013-11-26,27.0,175.0,14.42,0,96561.0,0,1,0,11,2013,3,106213.0,180.0,97977.0,139.0,85609.0,148.0,83857.0,138.0,62387.0,151.0,102741.85714285714,18916.527389460065,2013-11-26,96561.0
2013-11-27,55.0,360.0,24.71,0,125205.0,0,2,0,11,2013,3,96561.0,175.0,83951.0,143.0,83114.0,139.0,75936.0,133.0,56379.0,133.0,102539.57142857143,18983.42586624053,2013-11-27,125205.0
2013-11-28,66.0,808.0,20.16,0,144955.0,1,3,0,11,2013,3,125205.0,360.0,93162.0,171.0,83091.0,161.0,79354.0,133.0,82999.0,101.0,108433.0,18651.550016017463,2013-11-28,144955.0
2013-11-29,109.61000000000001,1225.67,22.28,0,153503.66,0,4,0,11,2013,3,144955.0,808.0,97410.0,221.0,91105.0,207.0,90779.0,235.0,87379.0,174.0,115832.0,21620.663511249284,2013-11-29,153503.66
2013-11-30,44.0,545.0,25.13,0,144977.0,0,5,1,11,2013,3,153503.66,1225.67,142896.0,471.0,119514.0,382.0,141677.0,1225.67,78139.0,275.0,123845.37999999999,23926.98133204712,2013-11-30,144977.0
2013-12-01,48.0,388.0,18.6,0,89741.0,0,6,1,12,2013,0,144977.0,545.0,97584.0,327.0,103826.0,286.0,153503.66,1040.0,90593.0,244.0,124142.6657142857,24214.33185757751,2013-12-01,89741.0
