Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store,DayOfWeek,Month,DayOfMonth,IsWeekend,pr,TouristEvent_Bin,Sales_Lag7,Customers_Lag7
2012-09-05,9,40,8.27,No,16057,Richmond,2,9,5,0,0.0827,0,18248.0,51.0
2012-09-06,15,54,7.03,No,20877,Richmond,3,9,6,0,0.0703,0,20676.0,52.0
2012-09-07,9,61,7.61,No,22423,Richmond,4,9,7,0,0.0761,0,21933.0,80.0
2012-09-08,8,83,6.92,No,22728,Richmond,5,9,8,1,0.0692,0,23343.0,126.0
2012-09-09,16,66,6.65,No,21703,Richmond,6,9,9,1,0.0665,0,23365.0,109.0
2012-09-10,14,150,8.37,Yes,25937,Richmond,0,9,10,0,0.0837,1,22647.0,111.0
2012-09-11,15,172,6.0,Yes,41318,Richmond,1,9,11,0,0.06,1,19172.0,43.0
2012-09-12,21,167,8.73,Yes,32062,Richmond,2,9,12,0,0.0873,1,16057.0,40.0
2012-09-13,11,57,9.31,No,18136,Richmond,3,9,13,0,0.0931,0,20877.0,54.0
2012-09-14,11,63,8.52,No,21411,Richmond,4,9,14,0,0.0852,0,22423.0,61.0
2012-09-15,12,91,9.64,No,23280,Richmond,5,9,15,1,0.0964,0,22728.0,83.0
2012-09-16,12,66,7.22,No,23433,Richmond,6,9,16,1,0.0722,0,21703.0,66.0
2012-09-17,5,44,5.92,No,22817,Richmond,0,9,17,0,0.0592,0,25937.0,150.0
2012-09-18,6,40,8.49,No,22020,Richmond,1,9,18,0,0.0849,0,41318.0,172.0
2012-09-19,8,40,6.17,No,20609,Richmond,2,9,19,0,0.0617,0,32062.0,167.0
2012-09-20,16,55,9.63,No,21634,Richmond,3,9,20,0,0.09630000000000001,0,18136.0,57.0
2012-09-21,11,68,9.71,No,21052,Richmond,4,9,21,0,0.0971,0,21411.0,63.0
2012-09-22,14,107,6.87,No,19864,Richmond,5,9,22,1,0.0687,0,23280.0,91.0
2012-09-23,18,78,10.64,No,18728,Richmond,6,9,23,1,0.10640000000000001,0,23433.0,66.0
2012-09-24,7,43,9.93,No,20058,Richmond,0,9,24,0,0.0993,0,22817.0,44.0
2012-09-25,10,38,8.36,No,18209,Richmond,1,9,25,0,0.0836,0,22020.0,40.0
2012-09-26,11,43,12.02,No,17724,Richmond,2,9,26,0,0.1202,0,20609.0,40.0
2012-09-27,16,48,6.89,No,21739,Richmond,3,9,27,0,0.0689,0,21634.0,55.0
2012-09-28,16,66,10.08,No,19610,Richmond,4,9,28,0,0.1008,0,21052.0,68.0
2012-09-29,16,105,9.3,No,25882,Richmond,5,9,29,1,0.09300000000000001,0,19864.0,107.0
2012-09-30,9,66,11.06,No,24303,Richmond,6,9,30,1,0.1106,0,18728.0,78.0
2012-10-01,5,37,9.96,No,18729,Richmond,0,10,1,0,0.09960000000000001,0,20058.0,43.0
2012-10-02,9,44,7.19,No,22639,Richmond,1,10,2,0,0.0719,0,18209.0,38.0
2012-10-03,7,41,7.29,No,20121,Richmond,2,10,3,0,0.0729,0,17724.0,43.0
2012-10-04,10,55,11.95,No,20193,Richmond,3,10,4,0,0.1195,0,21739.0,48.0
2012-10-05,14,67,9.97,No,27049,Richmond,4,10,5,0,0.09970000000000001,0,19610.0,66.0
2012-10-06,46,443,9.03,Yes,49367,Richmond,5,10,6,1,0.09029999999999999,1,25882.0,105.0
2012-10-07,41,287,10.08,Yes,38587,Richmond,6,10,7,1,0.1008,1,24303.0,66.0
2012-10-08,17,178,11.69,Yes,26393,Richmond,0,10,8,0,0.11689999999999999,1,18729.0,37.0
2012-10-09,10,37,8.68,No,20959,Richmond,1,10,9,0,0.0868,0,22639.0,44.0
2012-10-10,8,38,11.16,No,18132,Richmond,2,10,10,0,0.1116,0,20121.0,41.0
2012-10-11,11,53,8.17,No,19649,Richmond,3,10,11,0,0.0817,0,20193.0,55.0
2012-10-12,15,84,11.06,No,23299,Richmond,4,10,12,0,0.1106,0,27049.0,67.0
2012-10-13,12,114,11.17,No,32821,Richmond,5,10,13,1,0.1117,0,49367.0,443.0
2012-10-14,14,81,7.43,No,18949,Richmond,6,10,14,1,0.07429999999999999,0,38587.0,287.0
2012-10-15,9,41,11.68,No,14021,Richmond,0,10,15,0,0.1168,0,26393.0,178.0
2012-10-16,9,49,7.65,No,20496,Richmond,1,10,16,0,0.0765,0,20959.0,37.0
2012-10-17,8,44,6.57,No,16147,Richmond,2,10,17,0,0.06570000000000001,0,18132.0,38.0
2012-10-18,16,52,13.26,No,22139,Richmond,3,10,18,0,0.1326,0,19649.0,53.0
2012-10-19,23,73,15.2,No,23193,Richmond,4,10,19,0,0.152,0,23299.0,84.0
2012-10-20,17,137,15.83,No,25768,Richmond,5,10,20,1,0.1583,0,32821.0,114.0
2012-10-21,18,84,13.35,No,27035,Richmond,6,10,21,1,0.1335,0,18949.0,81.0
2012-10-22,8,41,7.36,No,22795,Richmond,0,10,22,0,0.0736,0,14021.0,41.0
2012-10-23,8,50,9.57,No,20847,Richmond,1,10,23,0,0.09570000000000001,0,20496.0,49.0
2012-10-24,13,56,7.98,No,22449,Richmond,2,10,24,0,0.07980000000000001,0,16147.0,44.0
2012-10-25,13,53,6.76,No,27938,Richmond,3,10,25,0,0.0676,0,22139.0,52.0
2012-10-26,21,68,8.39,No,24977,Richmond,4,10,26,0,0.0839,0,23193.0,73.0
2012-10-27,16,84,11.3,No,32001,Richmond,5,10,27,1,0.113,0,25768.0,137.0
2012-10-28,17,61,9.26,No,25932,Richmond,6,10,28,1,0.0926,0,27035.0,84.0
2012-10-29,8,38,10.6,No,21144,Richmond,0,10,29,0,0.106,0,22795.0,41.0
2012-10-30,9,44,6.1,No,25462,Richmond,1,10,30,0,0.061,0,20847.0,50.0
2012-10-31,11,55,6.74,No,25042,Richmond,2,10,31,0,0.0674,0,22449.0,56.0
2012-11-01,11,53,11.15,No,20905,Richmond,3,11,1,0,0.1115,0,27938.0,53.0
2012-11-02,17,82,5.91,No,17758,Richmond,4,11,2,0,0.0591,0,24977.0,68.0
2012-11-03,13,115,6.9,No,32850,Richmond,5,11,3,1,0.069,0,32001.0,84.0
2012-11-04,14,86,10.51,No,25815,Richmond,6,11,4,1,0.1051,0,25932.0,61.0
2012-11-05,6,41,9.3,No,27991,Richmond,0,11,5,0,0.09300000000000001,0,21144.0,38.0
2012-11-06,9,41,10.36,No,24281,Richmond,1,11,6,0,0.1036,0,25462.0,44.0
2012-11-07,11,47,11.44,No,22465,Richmond,2,11,7,0,0.1144,0,25042.0,55.0
2012-11-08,15,55,7.07,No,25771,Richmond,3,11,8,0,0.0707,0,20905.0,53.0
2012-11-09,19,79,8.96,No,32106,Richmond,4,11,9,0,0.08960000000000001,0,17758.0,82.0
2012-11-10,47,468,11.01,Yes,53732,Richmond,5,11,10,1,0.1101,1,32850.0,115.0
2012-11-11,47,357,8.54,Yes,46619,Richmond,6,11,11,1,0.08539999999999999,1,25815.0,86.0
2012-11-12,19,315,9.86,Yes,49588,Richmond,0,11,12,0,0.0986,1,27991.0,41.0
2012-11-13,10,47,6.98,No,24748,Richmond,1,11,13,0,0.0698,0,24281.0,41.0
2012-11-14,12,50,8.61,No,22983,Richmond,2,11,14,0,0.0861,0,22465.0,47.0
2012-11-15,14,60,11.58,No,23143,Richmond,3,11,15,0,0.1158,0,25771.0,55.0
2012-11-16,22,89,15.72,No,28003,Richmond,4,11,16,0,0.1572,0,32106.0,79.0
2012-11-17,28,159,20.83,No,42168,Richmond,5,11,17,1,0.20829999999999999,0,53732.0,468.0
2012-11-18,21,116,15.61,No,32571,Richmond,6,11,18,1,0.1561,0,46619.0,357.0
2012-11-19,15,78,9.23,No,29324,Richmond,0,11,19,0,0.09230000000000001,0,49588.0,315.0
2012-11-20,14,82,15.41,No,32554,Richmond,1,11,20,0,0.15410000000000001,0,24748.0,47.0
2012-11-21,13,89,14.78,No,29887,Richmond,2,11,21,0,0.1478,0,22983.0,50.0
2012-11-22,7,130,15.85,No,27355,Richmond,3,11,22,0,0.1585,0,23143.0,60.0
2012-11-23,35,596,16.58,No,83973,Richmond,4,11,23,0,0.16579999999999998,0,28003.0,89.0
2012-11-24,21,163,17.12,No,36725,Richmond,5,11,24,1,0.17120000000000002,0,42168.0,159.0
2012-11-25,22,122,18.26,No,36341,Richmond,6,11,25,1,0.1826,0,32571.0,116.0
2012-11-26,9,48,15.2,No,35272,Richmond,0,11,26,0,0.152,0,29324.0,78.0
2012-11-27,10,45,11.13,No,26540,Richmond,1,11,27,0,0.11130000000000001,0,32554.0,82.0
2012-11-28,9,53,11.73,No,30778,Richmond,2,11,28,0,0.1173,0,29887.0,89.0
2012-11-29,17,53,10.86,No,33402,Richmond,3,11,29,0,0.10859999999999999,0,27355.0,130.0
2012-11-30,17,68,16.57,No,40241,Richmond,4,11,30,0,0.16570000000000001,0,83973.0,596.0
2012-12-01,16,148,11.49,No,39802,Richmond,5,12,1,1,0.1149,0,36725.0,163.0
2012-12-02,20,104,11.89,No,35586,Richmond,6,12,2,1,0.1189,0,36341.0,122.0
2012-12-03,9,51,15.43,No,32195,Richmond,0,12,3,0,0.1543,0,35272.0,48.0
2012-12-04,6,54,17.83,No,29759,Richmond,1,12,4,0,0.1783,0,26540.0,45.0
2012-12-05,9,66,16.52,No,33779,Richmond,2,12,5,0,0.16519999999999999,0,30778.0,53.0
2012-12-06,12,69,14.93,No,37177,Richmond,3,12,6,0,0.1493,0,33402.0,53.0
2012-12-07,14,89,13.84,No,33137,Richmond,4,12,7,0,0.1384,0,40241.0,68.0
2012-12-08,15,134,11.02,No,37466,Richmond,5,12,8,1,0.11019999999999999,0,39802.0,148.0
2012-12-09,12,141,18.42,No,40191,Richmond,6,12,9,1,0.18420000000000003,0,35586.0,104.0
2012-12-10,7,62,13.28,No,35685,Richmond,0,12,10,0,0.1328,0,32195.0,51.0
2012-12-11,9,69,13.6,No,44138,Richmond,1,12,11,0,0.136,0,29759.0,54.0
2012-12-12,11,80,13.96,No,39141,Richmond,2,12,12,0,0.1396,0,33779.0,66.0
2012-12-13,15,76,11.7,No,36820,Richmond,3,12,13,0,0.11699999999999999,0,37177.0,69.0
2012-12-14,20,98,20.08,No,37511,Richmond,4,12,14,0,0.20079999999999998,0,33137.0,89.0
2012-12-15,21,197,19.7,No,37334,Richmond,5,12,15,1,0.19699999999999998,0,37466.0,134.0
2012-12-16,13,159,19.57,No,36065,Richmond,6,12,16,1,0.1957,0,40191.0,141.0
2012-12-17,11,114,18.95,No,34267,Richmond,0,12,17,0,0.1895,0,35685.0,62.0
2012-12-18,8,111,15.46,No,37227,Richmond,1,12,18,0,0.15460000000000002,0,44138.0,69.0
2012-12-19,9,144,20.43,No,36159,Richmond,2,12,19,0,0.2043,0,39141.0,80.0
2012-12-20,15,144,17.77,No,44492,Richmond,3,12,20,0,0.1777,0,36820.0,76.0
2012-12-21,17,174,19.61,No,42318,Richmond,4,12,21,0,0.1961,0,37511.0,98.0
2012-12-22,16,258,21.57,No,55069,Richmond,5,12,22,1,0.2157,0,37334.0,197.0
2012-12-23,23,258,18.79,No,49609,Richmond,6,12,23,1,0.18789999999999998,0,36065.0,159.0
2012-12-24,14,120,23.08,No,35507,Richmond,0,12,24,0,0.23079999999999998,0,34267.0,114.0
2012-12-25,0,0,0.0,No,0,Richmond,1,12,25,0,0.0,0,37227.0,111.0
2012-12-26,13,250,20.22,No,34214,Richmond,2,12,26,0,0.2022,0,36159.0,144.0
2012-12-27,16,144,21.04,No,35652,Richmond,3,12,27,0,0.2104,0,44492.0,144.0
2012-12-28,16,147,13.11,No,36700,Richmond,4,12,28,0,0.1311,0,42318.0,174.0
2012-12-29,12,168,13.64,No,37808,Richmond,5,12,29,1,0.1364,0,55069.0,258.0
2012-12-30,12,160,18.6,No,34815,Richmond,6,12,30,1,0.18600000000000003,0,49609.0,258.0
2012-12-31,11,135,14.52,No,40956,Richmond,0,12,31,0,0.1452,0,35507.0,120.0
2013-01-01,9,78,19.25,No,29304,Richmond,1,1,1,0,0.1925,0,0.0,0.0
2013-01-02,7,103,14.51,No,31604,Richmond,2,1,2,0,0.1451,0,34214.0,250.0
2013-01-03,12,75,21.65,No,27187,Richmond,3,1,3,0,0.2165,0,35652.0,144.0
2013-01-04,14,76,18.34,No,31037,Richmond,4,1,4,0,0.1834,0,36700.0,147.0
2013-01-05,12,109,18.44,No,29755,Richmond,5,1,5,1,0.1844,0,37808.0,168.0
2013-01-06,15,72,16.42,No,30546,Richmond,6,1,6,1,0.1642,0,34815.0,160.0
2013-01-07,5,55,18.96,No,27229,Richmond,0,1,7,0,0.18960000000000002,0,40956.0,135.0
2013-01-08,6,42,13.75,No,27821,Richmond,1,1,8,0,0.1375,0,29304.0,78.0
2013-01-09,8,54,16.12,No,21255,Richmond,2,1,9,0,0.1612,0,31604.0,103.0
2013-01-10,12,49,18.21,No,26235,Richmond,3,1,10,0,0.1821,0,27187.0,75.0
2013-01-11,13,63,17.13,No,25403,Richmond,4,1,11,0,0.17129999999999998,0,31037.0,76.0
2013-01-12,10,94,18.78,No,28962,Richmond,5,1,12,1,0.18780000000000002,0,29755.0,109.0
2013-01-13,10,77,16.77,No,29380,Richmond,6,1,13,1,0.1677,0,30546.0,72.0
2013-01-14,11,43,19.99,No,23675,Richmond,0,1,14,0,0.1999,0,27229.0,55.0
2013-01-15,7,48,16.86,No,26425,Richmond,1,1,15,0,0.1686,0,27821.0,42.0
2013-01-16,6,46,13.61,No,21943,Richmond,2,1,16,0,0.1361,0,21255.0,54.0
2013-01-17,11,45,15.76,No,24318,Richmond,3,1,17,0,0.1576,0,26235.0,49.0
2013-01-18,16,63,12.35,No,20963,Richmond,4,1,18,0,0.1235,0,25403.0,63.0
2013-01-19,33,347,15.33,Yes,48331,Richmond,5,1,19,1,0.1533,1,28962.0,94.0
2013-01-20,30,273,18.28,Yes,35202,Richmond,6,1,20,1,0.18280000000000002,1,29380.0,77.0
2013-01-21,17,199,13.35,Yes,35368,Richmond,0,1,21,0,0.1335,1,23675.0,43.0
2013-01-22,6,34,17.64,No,20781,Richmond,1,1,22,0,0.1764,0,26425.0,48.0
2013-01-23,6,42,16.01,No,20142,Richmond,2,1,23,0,0.16010000000000002,0,21943.0,46.0
2013-01-24,11,36,10.05,No,20854,Richmond,3,1,24,0,0.1005,0,24318.0,45.0
2013-01-25,12,37,11.17,No,18346,Richmond,4,1,25,0,0.1117,0,20963.0,63.0
2013-01-26,7,76,9.09,No,23188,Richmond,5,1,26,1,0.0909,0,48331.0,347.0
2013-01-27,12,62,14.93,No,17088,Richmond,6,1,27,1,0.1493,0,35202.0,273.0
2013-01-28,5,27,15.44,No,13613,Richmond,0,1,28,0,0.15439999999999998,0,35368.0,199.0
2013-01-29,10,30,8.09,No,18932,Richmond,1,1,29,0,0.0809,0,20781.0,34.0
2013-01-30,7,36,9.43,No,17124,Richmond,2,1,30,0,0.0943,0,20142.0,42.0
2013-01-31,10,49,7.9,No,20210,Richmond,3,1,31,0,0.079,0,20854.0,36.0
2013-02-01,9,59,11.79,No,20601,Richmond,4,2,1,0,0.11789999999999999,0,18346.0,37.0
2013-02-02,12,97,8.39,No,18602,Richmond,5,2,2,1,0.0839,0,23188.0,76.0
2013-02-03,5,53,7.36,No,16283,Richmond,6,2,3,1,0.0736,0,17088.0,62.0
2013-02-04,5,40,10.16,No,18974,Richmond,0,2,4,0,0.1016,0,13613.0,27.0
2013-02-05,5,40,7.34,No,14330,Richmond,1,2,5,0,0.07339999999999999,0,18932.0,30.0
2013-02-06,7,39,6.72,No,15409,Richmond,2,2,6,0,0.0672,0,17124.0,36.0
2013-02-07,12,39,12.48,No,18231,Richmond,3,2,7,0,0.12480000000000001,0,20210.0,49.0
2013-02-08,15,65,17.31,No,21535,Richmond,4,2,8,0,0.17309999999999998,0,20601.0,59.0
2013-02-09,9,111,16.57,No,18787,Richmond,5,2,9,1,0.16570000000000001,0,18602.0,97.0
2013-02-10,10,80,17.27,No,19322,Richmond,6,2,10,1,0.1727,0,16283.0,53.0
2013-02-11,8,48,15.21,No,18048,Richmond,0,2,11,0,0.1521,0,18974.0,40.0
2013-02-12,9,50,11.98,No,20955,Richmond,1,2,12,0,0.1198,0,14330.0,40.0
2013-02-13,7,48,15.99,No,16961,Richmond,2,2,13,0,0.15990000000000001,0,15409.0,39.0
2013-02-14,8,64,10.61,No,23379,Richmond,3,2,14,0,0.1061,0,18231.0,39.0
2013-02-15,16,66,10.63,No,19732,Richmond,4,2,15,0,0.1063,0,21535.0,65.0
2013-02-16,26,404,11.9,Yes,57469,Richmond,5,2,16,1,0.11900000000000001,1,18787.0,111.0
2013-02-17,18,306,12.01,Yes,39140,Richmond,6,2,17,1,0.1201,1,19322.0,80.0
2013-02-18,17,257,14.36,Yes,42204,Richmond,0,2,18,0,0.1436,1,18048.0,48.0
2013-02-19,9,32,11.87,No,19055,Richmond,1,2,19,0,0.11869999999999999,0,20955.0,50.0
2013-02-20,7,40,13.17,No,15162,Richmond,2,2,20,0,0.1317,0,16961.0,48.0
2013-02-21,10,34,9.83,No,15007,Richmond,3,2,21,0,0.0983,0,23379.0,64.0
2013-02-22,16,47,10.32,No,16734,Richmond,4,2,22,0,0.1032,0,19732.0,66.0
2013-02-23,12,81,10.79,No,23982,Richmond,5,2,23,1,0.1079,0,57469.0,404.0
2013-02-24,7,57,7.87,No,18991,Richmond,6,2,24,1,0.0787,0,39140.0,306.0
2013-02-25,10,35,7.77,No,17453,Richmond,0,2,25,0,0.07769999999999999,0,42204.0,257.0
2013-02-26,6,32,8.15,No,19972,Richmond,1,2,26,0,0.0815,0,19055.0,32.0
2013-02-27,6,35,8.54,No,17067,Richmond,2,2,27,0,0.08539999999999999,0,15162.0,40.0
2013-02-28,12,40,11.31,No,18531,Richmond,3,2,28,0,0.1131,0,15007.0,34.0
2013-03-01,9,56,8.56,No,23572,Richmond,4,3,1,0,0.08560000000000001,0,16734.0,47.0
2013-03-02,12,85,7.5,No,20119,Richmond,5,3,2,1,0.075,0,23982.0,81.0
2013-03-03,10,56,9.15,No,19643,Richmond,6,3,3,1,0.0915,0,18991.0,57.0
2013-03-04,11,38,6.59,No,16094,Richmond,0,3,4,0,0.0659,0,17453.0,35.0
2013-03-05,5,31,9.28,No,17302,Richmond,1,3,5,0,0.0928,0,19972.0,32.0
2013-03-06,5,35,10.14,No,21138,Richmond,2,3,6,0,0.1014,0,17067.0,35.0
2013-03-07,9,38,9.31,No,19282,Richmond,3,3,7,0,0.0931,0,18531.0,40.0
2013-03-08,9,47,12.75,No,20655,Richmond,4,3,8,0,0.1275,0,23572.0,56.0
2013-03-09,12,99,8.78,No,22430,Richmond,5,3,9,1,0.08779999999999999,0,20119.0,85.0
2013-03-10,22,69,10.51,No,22805,Richmond,6,3,10,1,0.1051,0,19643.0,56.0
2013-03-11,6,38,11.01,No,19615,Richmond,0,3,11,0,0.1101,0,16094.0,38.0
2013-03-12,7,35,10.32,No,18497,Richmond,1,3,12,0,0.1032,0,17302.0,31.0
2013-03-13,7,40,9.3,No,17354,Richmond,2,3,13,0,0.09300000000000001,0,21138.0,35.0
2013-03-14,12,46,11.07,No,24431,Richmond,3,3,14,0,0.1107,0,19282.0,38.0
2013-03-15,12,62,9.69,No,19185,Richmond,4,3,15,0,0.0969,0,20655.0,47.0
2013-03-16,12,110,14.17,No,23715,Richmond,5,3,16,1,0.1417,0,22430.0,99.0
2013-03-17,15,78,17.13,No,23719,Richmond,6,3,17,1,0.17129999999999998,0,22805.0,69.0
2013-03-18,5,48,6.79,No,18901,Richmond,0,3,18,0,0.0679,0,19615.0,38.0
2013-03-19,7,38,8.48,No,18208,Richmond,1,3,19,0,0.0848,0,18497.0,35.0
2013-03-20,7,47,6.71,No,20766,Richmond,2,3,20,0,0.06709999999999999,0,17354.0,40.0
2013-03-21,12,51,7.37,No,20288,Richmond,3,3,21,0,0.0737,0,24431.0,46.0
2013-03-22,16,69,9.77,No,23676,Richmond,4,3,22,0,0.0977,0,19185.0,62.0
2013-03-23,14,94,7.04,No,22951,Richmond,5,3,23,1,0.0704,0,23715.0,110.0
2013-03-24,11,72,6.88,No,23069,Richmond,6,3,24,1,0.0688,0,23719.0,78.0
2013-03-25,8,57,8.69,No,20899,Richmond,0,3,25,0,0.08689999999999999,0,18901.0,48.0
2013-03-26,5,53,9.72,No,18040,Richmond,1,3,26,0,0.09720000000000001,0,18208.0,38.0
2013-03-27,8,56,8.47,No,17260,Richmond,2,3,27,0,0.08470000000000001,0,20766.0,47.0
2013-03-28,12,60,7.01,No,21592,Richmond,3,3,28,0,0.0701,0,20288.0,51.0
2013-03-29,12,83,8.27,No,21703,Richmond,4,3,29,0,0.0827,0,23676.0,69.0
2013-03-30,12,106,8.12,No,33513,Richmond,5,3,30,1,0.0812,0,22951.0,94.0
2013-03-31,4,0,6.8,No,14288,Richmond,6,3,31,1,0.068,0,23069.0,72.0
2013-04-01,7,57,9.42,No,22473,Richmond,0,4,1,0,0.0942,0,20899.0,57.0
2013-04-02,6,50,6.65,No,23490,Richmond,1,4,2,0,0.0665,0,18040.0,53.0
2013-04-03,10,58,6.62,No,23438,Richmond,2,4,3,0,0.0662,0,17260.0,56.0
2013-04-04,11,58,8.15,No,21674,Richmond,3,4,4,0,0.0815,0,21592.0,60.0
2013-04-05,10,85,10.93,No,28739,Richmond,4,4,5,0,0.1093,0,21703.0,83.0
2013-04-06,10,105,8.81,No,27767,Richmond,5,4,6,1,0.08810000000000001,0,33513.0,106.0
2013-04-07,8,73,9.61,No,21785,Richmond,6,4,7,1,0.09609999999999999,0,14288.0,0.0
2013-04-08,7,44,8.55,No,20680,Richmond,0,4,8,0,0.0855,0,22473.0,57.0
2013-04-09,7,34,10.72,No,18672,Richmond,1,4,9,0,0.1072,0,23490.0,50.0
2013-04-10,8,35,8.8,No,16903,Richmond,2,4,10,0,0.08800000000000001,0,23438.0,58.0
2013-04-11,11,45,7.26,No,21715,Richmond,3,4,11,0,0.0726,0,21674.0,58.0
2013-04-12,10,64,10.14,No,18779,Richmond,4,4,12,0,0.1014,0,28739.0,85.0
2013-04-13,16,96,9.53,No,22361,Richmond,5,4,13,1,0.0953,0,27767.0,105.0
2013-04-14,8,76,10.37,No,18893,Richmond,6,4,14,1,0.10369999999999999,0,21785.0,73.0
2013-04-15,6,30,9.06,No,16660,Richmond,0,4,15,0,0.0906,0,20680.0,44.0
2013-04-16,10,35,7.88,No,17146,Richmond,1,4,16,0,0.0788,0,18672.0,34.0
2013-04-17,7,41,8.87,No,23210,Richmond,2,4,17,0,0.08869999999999999,0,16903.0,35.0
2013-04-18,14,39,12.14,No,15889,Richmond,3,4,18,0,0.12140000000000001,0,21715.0,45.0
2013-04-19,11,58,11.05,No,19228,Richmond,4,4,19,0,0.1105,0,18779.0,64.0
2013-04-20,12,90,10.76,No,22565,Richmond,5,4,20,1,0.1076,0,22361.0,96.0
2013-04-21,12,65,12.61,No,20618,Richmond,6,4,21,1,0.1261,0,18893.0,76.0
2013-04-22,6,37,10.62,No,15990,Richmond,0,4,22,0,0.10619999999999999,0,16660.0,30.0
2013-04-23,5,41,7.42,No,19208,Richmond,1,4,23,0,0.0742,0,17146.0,35.0
2013-04-24,8,38,9.78,No,17074,Richmond,2,4,24,0,0.0978,0,23210.0,41.0
2013-04-25,10,42,11.15,No,21908,Richmond,3,4,25,0,0.1115,0,15889.0,39.0
2013-04-26,15,61,9.49,No,21723,Richmond,4,4,26,0,0.0949,0,19228.0,58.0
2013-04-27,8,102,7.19,No,29389,Richmond,5,4,27,1,0.0719,0,22565.0,90.0
2013-04-28,10,67,8.33,No,22893,Richmond,6,4,28,1,0.0833,0,20618.0,65.0
2013-04-29,7,42,11.13,No,22014,Richmond,0,4,29,0,0.11130000000000001,0,15990.0,37.0
2013-04-30,5,38,8.15,No,18474,Richmond,1,4,30,0,0.0815,0,19208.0,41.0
2013-05-01,6,41,11.68,No,18477,Richmond,2,5,1,0,0.1168,0,17074.0,38.0
2013-05-02,9,45,10.74,No,18816,Richmond,3,5,2,0,0.1074,0,21908.0,42.0
2013-05-03,8,57,12.37,No,21863,Richmond,4,5,3,0,0.12369999999999999,0,21723.0,61.0
2013-05-04,9,94,11.24,No,22743,Richmond,5,5,4,1,0.1124,0,29389.0,102.0
2013-05-05,9,75,11.36,No,23589,Richmond,6,5,5,1,0.11359999999999999,0,22893.0,67.0
2013-05-06,5,49,8.86,No,18976,Richmond,0,5,6,0,0.0886,0,22014.0,42.0
2013-05-07,5,45,8.4,No,20451,Richmond,1,5,7,0,0.084,0,18474.0,38.0
2013-05-08,5,47,8.36,No,20288,Richmond,2,5,8,0,0.0836,0,18477.0,41.0
2013-05-09,12,51,6.45,No,23911,Richmond,3,5,9,0,0.0645,0,18816.0,45.0
2013-05-10,11,67,8.63,No,20301,Richmond,4,5,10,0,0.0863,0,21863.0,57.0
2013-05-11,11,102,11.05,No,23750,Richmond,5,5,11,1,0.1105,0,22743.0,94.0
2013-05-12,9,70,9.28,No,18213,Richmond,6,5,12,1,0.0928,0,23589.0,75.0
2013-05-13,5,29,9.78,No,18346,Richmond,0,5,13,0,0.0978,0,18976.0,49.0
2013-05-14,6,35,8.68,No,20971,Richmond,1,5,14,0,0.0868,0,20451.0,45.0
2013-05-15,7,45,9.2,No,23246,Richmond,2,5,15,0,0.092,0,20288.0,47.0
2013-05-16,9,54,7.86,No,20305,Richmond,3,5,16,0,0.0786,0,23911.0,51.0
2013-05-17,9,80,9.14,No,24500,Richmond,4,5,17,0,0.09140000000000001,0,20301.0,67.0
2013-05-18,11,103,6.11,No,26562,Richmond,5,5,18,1,0.0611,0,23750.0,102.0
2013-05-19,9,77,7.17,No,23039,Richmond,6,5,19,1,0.0717,0,18213.0,70.0
2013-05-20,5,43,8.1,No,19264,Richmond,0,5,20,0,0.081,0,18346.0,29.0
2013-05-21,6,42,5.66,No,22327,Richmond,1,5,21,0,0.056600000000000004,0,20971.0,35.0
2013-05-22,6,49,8.19,No,17738,Richmond,2,5,22,0,0.0819,0,23246.0,45.0
2013-05-23,12,70,10.32,No,20688,Richmond,3,5,23,0,0.1032,0,20305.0,54.0
2013-05-24,12,81,11.88,No,22823,Richmond,4,5,24,0,0.1188,0,24500.0,80.0
2013-05-25,21,469,12.99,Yes,43329,Richmond,5,5,25,1,0.12990000000000002,1,26562.0,103.0
2013-05-26,25,311,12.31,Yes,36704,Richmond,6,5,26,1,0.1231,1,23039.0,77.0
2013-05-27,20,321,16.42,Yes,43562,Richmond,0,5,27,0,0.1642,1,19264.0,43.0
2013-05-28,9,48,14.7,No,19662,Richmond,1,5,28,0,0.147,0,22327.0,42.0
2013-05-29,8,48,14.19,No,18976,Richmond,2,5,29,0,0.1419,0,17738.0,49.0
2013-05-30,9,45,8.62,No,22038,Richmond,3,5,30,0,0.0862,0,20688.0,70.0
2013-05-31,8,66,10.3,No,17998,Richmond,4,5,31,0,0.10300000000000001,0,22823.0,81.0
2013-06-01,9,106,10.28,No,20069,Richmond,5,6,1,1,0.10279999999999999,0,43329.0,469.0
2013-06-02,9,81,11.41,No,25982,Richmond,6,6,2,1,0.11410000000000001,0,36704.0,311.0
2013-06-03,6,53,9.2,No,19978,Richmond,0,6,3,0,0.092,0,43562.0,321.0
2013-06-04,6,49,10.98,No,19521,Richmond,1,6,4,0,0.10980000000000001,0,19662.0,48.0
2013-06-05,6,52,9.0,No,24727,Richmond,2,6,5,0,0.09,0,18976.0,48.0
2013-06-06,15,55,10.07,No,22809,Richmond,3,6,6,0,0.1007,0,22038.0,45.0
2013-06-07,8,66,10.75,No,18028,Richmond,4,6,7,0,0.1075,0,17998.0,66.0
2013-06-08,11,105,12.15,No,27359,Richmond,5,6,8,1,0.1215,0,20069.0,106.0
