Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store
2012-12-15,60,564,19.35,No,115390,Philadelphia
2012-12-16,44,456,19.22,No,115025,Philadelphia
2012-12-17,28,327,18.61,No,119704,Philadelphia
2012-12-18,24,319,15.18,No,123221,Philadelphia
2012-12-19,27,414,20.06,No,123225,Philadelphia
2012-12-20,36,414,17.45,No,95441,Philadelphia
2012-12-21,62,500,19.26,No,127238,Philadelphia
2012-12-22,65,741,21.18,No,153805,Philadelphia
2012-12-23,54,741,18.45,No,136464,Philadelphia
2012-12-24,33,345,22.67,No,92521,Philadelphia
2012-12-25,0,0,0.0,No,0,Philadelphia
2012-12-26,33,721,19.86,No,124572,Philadelphia
2012-12-27,52,415,20.66,No,104057,Philadelphia
2012-12-28,50,423,12.88,No,103119,Philadelphia
2012-12-29,31,483,13.4,No,114553,Philadelphia
2012-12-30,44,462,18.27,No,103833,Philadelphia
2012-12-31,30,389,14.26,No,101981,Philadelphia
2013-01-01,28,224,18.91,No,90940,Philadelphia
2013-01-02,23,298,14.25,No,92188,Philadelphia
2013-01-03,26,216,21.26,No,61243,Philadelphia
2013-01-04,51,221,18.01,No,88401,Philadelphia
2013-01-05,40,315,18.1,No,79165,Philadelphia
2013-01-06,44,207,16.12,No,86869,Philadelphia
2013-01-07,18,160,18.62,No,77608,Philadelphia
2013-01-08,20,122,13.51,No,82376,Philadelphia
2013-01-09,18,155,15.83,No,79878,Philadelphia
2013-01-10,27,143,17.88,No,74915,Philadelphia
2013-01-11,45,181,16.82,No,82048,Philadelphia
2013-01-12,26,273,18.44,No,79905,Philadelphia
2013-01-13,31,225,16.47,No,81254,Philadelphia
2013-01-14,22,126,19.63,No,64780,Philadelphia
2013-01-15,15,139,16.55,No,82000,Philadelphia
2013-01-16,25,134,13.37,No,70111,Philadelphia
2013-01-17,30,130,15.47,No,70391,Philadelphia
2013-01-18,43,182,12.13,No,72639,Philadelphia
2013-01-19,103,1010,15.05,Yes,169665,Philadelphia
2013-01-20,75,794,17.95,Yes,87423,Philadelphia
2013-01-21,45,581,13.11,Yes,90523,Philadelphia
2013-01-22,18,100,17.32,No,58552,Philadelphia
2013-01-23,16,122,15.72,No,55688,Philadelphia
2013-01-24,25,105,9.87,No,55406,Philadelphia
2013-01-25,24,108,10.97,No,60298,Philadelphia
2013-01-26,22,222,8.93,No,68043,Philadelphia
2013-01-27,37,182,14.66,No,55481,Philadelphia
2013-01-28,17,78,15.16,No,50500,Philadelphia
2013-01-29,27,87,7.94,No,51493,Philadelphia
2013-01-30,22,105,9.26,No,53103,Philadelphia
2013-01-31,33,143,7.75,No,44946,Philadelphia
2013-02-01,32,173,11.58,No,56644,Philadelphia
2013-02-02,30,283,8.24,No,61963,Philadelphia
2013-02-03,15,156,7.23,No,57455,Philadelphia
2013-02-04,15,117,9.98,No,45633,Philadelphia
2013-02-05,16,117,7.21,No,46066,Philadelphia
2013-02-06,20,114,6.6,No,53132,Philadelphia
2013-02-07,24,114,12.26,No,49638,Philadelphia
2013-02-08,46,191,17.0,No,56361,Philadelphia
2013-02-09,26,326,16.27,No,80969,Philadelphia
2013-02-10,24,235,16.96,No,67314,Philadelphia
2013-02-11,21,140,14.94,No,43742,Philadelphia
2013-02-12,31,149,11.77,No,67691,Philadelphia
2013-02-13,17,140,15.71,No,45803,Philadelphia
2013-02-14,28,188,10.42,No,58641,Philadelphia
2013-02-15,34,196,10.44,No,51558,Philadelphia
2013-02-16,106,1190,11.69,Yes,154237,Philadelphia
2013-02-17,48,902,11.79,Yes,118496,Philadelphia
2013-02-18,42,759,14.1,Yes,113859,Philadelphia
2013-02-19,30,96,11.65,No,44020,Philadelphia
2013-02-20,20,118,12.93,No,34326,Philadelphia
2013-02-21,33,100,9.65,No,47280,Philadelphia
2013-02-22,44,140,10.13,No,49506,Philadelphia
2013-02-23,38,240,10.59,No,62562,Philadelphia
2013-02-24,29,170,7.73,No,48780,Philadelphia
2013-02-25,29,105,7.63,No,54579,Philadelphia
2013-02-26,15,96,8.0,No,53930,Philadelphia
2013-02-27,23,105,8.38,No,56624,Philadelphia
2013-02-28,36,118,11.11,No,50793,Philadelphia
2013-03-01,29,166,8.41,No,62563,Philadelphia
2013-03-02,29,253,7.37,No,73088,Philadelphia
2013-03-03,25,166,8.99,No,54216,Philadelphia
2013-03-04,24,114,6.47,No,65566,Philadelphia
2013-03-05,17,92,9.11,No,45190,Philadelphia
2013-03-06,19,105,9.96,No,65256,Philadelphia
2013-03-07,26,114,9.14,No,58460,Philadelphia
2013-03-08,27,141,12.52,No,63427,Philadelphia
2013-03-09,26,294,8.63,No,74105,Philadelphia
2013-03-10,61,206,10.32,No,51200,Philadelphia
2013-03-11,16,114,10.81,No,61658,Philadelphia
2013-03-12,18,105,10.13,No,52338,Philadelphia
2013-03-13,20,118,9.13,No,50639,Philadelphia
2013-03-14,41,136,10.87,No,55281,Philadelphia
2013-03-15,44,184,9.51,No,64014,Philadelphia
2013-03-16,41,328,13.91,No,97248,Philadelphia
2013-03-17,37,233,16.82,No,72894,Philadelphia
2013-03-18,21,145,6.67,No,57391,Philadelphia
2013-03-19,15,114,8.32,No,68274,Philadelphia
2013-03-20,25,141,6.59,No,57489,Philadelphia
2013-03-21,34,154,7.24,No,52470,Philadelphia
2013-03-22,51,207,9.59,No,58655,Philadelphia
2013-03-23,34,281,6.91,No,69722,Philadelphia
2013-03-24,27,215,6.75,No,79295,Philadelphia
2013-03-25,23,171,8.53,No,69379,Philadelphia
2013-03-26,18,158,9.55,No,63557,Philadelphia
2013-03-27,24,167,8.31,No,60798,Philadelphia
2013-03-28,29,180,6.88,No,64010,Philadelphia
2013-03-29,37,251,8.13,No,79834,Philadelphia
2013-03-30,29,317,7.97,No,82225,Philadelphia
2013-03-31,12,0,6.68,No,47556,Philadelphia
2013-04-01,17,172,9.25,No,67497,Philadelphia
2013-04-02,19,150,6.53,No,61698,Philadelphia
2013-04-03,30,176,6.5,No,65300,Philadelphia
2013-04-04,40,176,8.0,No,53170,Philadelphia
2013-04-05,33,255,10.73,No,88866,Philadelphia
2013-04-06,34,317,8.65,No,87143,Philadelphia
2013-04-07,29,220,9.44,No,53175,Philadelphia
2013-04-08,17,133,8.4,No,57735,Philadelphia
2013-04-09,18,101,10.53,No,56743,Philadelphia
2013-04-10,19,106,8.64,No,57210,Philadelphia
2013-04-11,32,137,7.13,No,67788,Philadelphia
2013-04-12,36,194,9.96,No,62286,Philadelphia
2013-04-13,33,291,9.36,No,62133,Philadelphia
2013-04-14,28,229,10.19,No,66940,Philadelphia
2013-04-15,18,92,8.9,No,46503,Philadelphia
2013-04-16,22,106,7.74,No,59137,Philadelphia
2013-04-17,19,124,8.71,No,61607,Philadelphia
2013-04-18,33,119,11.92,No,43996,Philadelphia
2013-04-19,38,176,10.85,No,65194,Philadelphia
2013-04-20,35,274,10.57,No,69515,Philadelphia
2013-04-21,35,199,12.39,No,58095,Philadelphia
2013-04-22,21,110,10.43,No,61062,Philadelphia
2013-04-23,15,124,7.29,No,69615,Philadelphia
2013-04-24,23,115,9.61,No,67613,Philadelphia
2013-04-25,30,128,10.95,No,52736,Philadelphia
2013-04-26,40,185,9.32,No,62041,Philadelphia
2013-04-27,26,310,7.06,No,81078,Philadelphia
2013-04-28,27,203,8.18,No,65525,Philadelphia
2013-04-29,16,128,10.93,No,55537,Philadelphia
2013-04-30,16,115,8.0,No,45956,Philadelphia
2013-05-01,20,124,11.47,No,61859,Philadelphia
2013-05-02,23,137,10.55,No,52768,Philadelphia
2013-05-03,24,173,12.14,No,65527,Philadelphia
2013-05-04,37,288,11.04,No,70526,Philadelphia
2013-05-05,26,230,11.15,No,67566,Philadelphia
2013-05-06,16,151,8.7,No,57438,Philadelphia
2013-05-07,15,137,8.25,No,57682,Philadelphia
2013-05-08,15,142,8.21,No,62173,Philadelphia
2013-05-09,32,155,6.33,No,74119,Philadelphia
2013-05-10,32,204,8.48,No,72687,Philadelphia
2013-05-11,34,310,10.85,No,71898,Philadelphia
2013-05-12,32,213,9.12,No,52078,Philadelphia
2013-05-13,18,89,9.61,No,60400,Philadelphia
2013-05-14,15,107,8.52,No,50828,Philadelphia
2013-05-15,22,138,9.03,No,59353,Philadelphia
2013-05-16,27,164,7.72,No,61104,Philadelphia
2013-05-17,26,244,8.98,No,62021,Philadelphia
2013-05-18,28,315,6.0,No,70817,Philadelphia
2013-05-19,33,236,7.04,No,79140,Philadelphia
2013-05-20,18,134,7.95,No,63527,Philadelphia
2013-05-21,21,129,5.55,No,59158,Philadelphia
2013-05-22,24,152,8.04,No,68313,Philadelphia
2013-05-23,34,213,10.13,No,80538,Philadelphia
2013-05-24,36,249,11.67,No,64509,Philadelphia
2013-05-25,68,1441,12.76,Yes,145705,Philadelphia
2013-05-26,70,956,12.08,Yes,115521,Philadelphia
2013-05-27,43,988,16.13,Yes,137842,Philadelphia
2013-05-28,28,147,14.44,No,74039,Philadelphia
2013-05-29,18,147,13.93,No,65022,Philadelphia
2013-05-30,36,138,8.46,No,63089,Philadelphia
2013-05-31,34,204,10.12,No,54891,Philadelphia
2013-06-01,32,325,10.09,No,67756,Philadelphia
2013-06-02,31,249,11.2,No,66285,Philadelphia
2013-06-03,21,165,9.04,No,68300,Philadelphia
2013-06-04,20,152,10.78,No,62032,Philadelphia
2013-06-05,18,160,8.84,No,67967,Philadelphia
2013-06-06,42,169,9.88,No,77481,Philadelphia
2013-06-07,30,205,10.56,No,71073,Philadelphia
2013-06-08,30,325,11.93,No,73658,Philadelphia
2013-06-09,42,219,10.71,No,66214,Philadelphia
2013-06-10,20,147,9.4,No,64908,Philadelphia
2013-06-11,15,156,9.17,No,59804,Philadelphia
2013-06-12,16,147,12.01,No,70585,Philadelphia
2013-06-13,32,192,14.8,No,63795,Philadelphia
2013-06-14,28,214,10.69,No,68399,Philadelphia
2013-06-15,34,335,11.73,No,72731,Philadelphia
2013-06-16,23,192,9.0,No,76261,Philadelphia
2013-06-17,15,129,13.99,No,52841,Philadelphia
2013-06-18,21,160,13.59,No,57892,Philadelphia
2013-06-19,16,165,12.51,No,63348,Philadelphia
2013-06-20,31,165,9.4,No,62779,Philadelphia
2013-06-21,28,228,11.11,No,69500,Philadelphia
2013-06-22,30,291,13.13,No,61801,Philadelphia
2013-06-23,31,210,12.25,No,59220,Philadelphia
2013-06-24,18,157,12.64,No,52445,Philadelphia
2013-06-25,17,148,13.06,No,57759,Philadelphia
2013-06-26,15,179,11.07,No,73283,Philadelphia
2013-06-27,20,184,14.48,No,62798,Philadelphia
2013-06-28,24,215,13.47,No,63079,Philadelphia
2013-06-29,37,317,14.64,No,63842,Philadelphia
2013-06-30,33,274,15.31,No,64078,Philadelphia
2013-07-01,20,193,14.25,No,55986,Philadelphia
2013-07-02,21,220,16.61,No,65732,Philadelphia
2013-07-03,24,238,13.84,No,65802,Philadelphia
2013-07-04,34,283,14.59,No,68036,Philadelphia
2013-07-05,37,309,15.99,No,64554,Philadelphia
2013-07-06,29,372,15.07,No,78679,Philadelphia
2013-07-07,28,269,11.16,No,71354,Philadelphia
2013-07-08,14,193,12.95,No,66985,Philadelphia
2013-07-09,20,197,12.54,No,63091,Philadelphia
2013-07-10,18,206,11.57,No,54318,Philadelphia
2013-07-11,16,202,13.86,No,64684,Philadelphia
2013-07-12,29,238,13.22,No,67486,Philadelphia
2013-07-13,29,318,11.63,No,80126,Philadelphia
2013-07-14,25,247,12.47,No,59657,Philadelphia
2013-07-15,15,206,11.64,No,73362,Philadelphia
2013-07-16,20,242,11.15,No,67749,Philadelphia
2013-07-17,15,215,12.84,No,75336,Philadelphia
2013-07-18,30,220,14.13,No,72602,Philadelphia
2013-07-19,35,230,13.05,No,66844,Philadelphia
2013-07-20,34,333,10.58,No,62779,Philadelphia
2013-07-21,29,261,10.75,No,65386,Philadelphia
2013-07-22,29,225,8.19,No,62722,Philadelphia
2013-07-23,25,221,6.59,No,56376,Philadelphia
2013-07-24,29,221,8.62,No,62875,Philadelphia
2013-07-25,31,185,9.56,No,58995,Philadelphia
2013-07-26,37,234,8.61,No,60165,Philadelphia
2013-07-27,37,319,8.94,No,83276,Philadelphia
2013-07-28,50,185,9.48,No,68019,Philadelphia
2013-07-29,16,185,6.56,No,59421,Philadelphia
2013-07-30,15,176,9.63,No,76873,Philadelphia
2013-07-31,18,203,7.27,No,59125,Philadelphia
2013-08-01,39,239,10.48,No,73266,Philadelphia
2013-08-02,26,230,9.89,No,61587,Philadelphia
2013-08-03,28,303,7.01,No,71103,Philadelphia
2013-08-04,29,271,6.43,No,63591,Philadelphia
2013-08-05,15,180,7.05,No,60464,Philadelphia
2013-08-06,16,167,9.04,No,61059,Philadelphia
2013-08-07,14,180,7.75,No,67584,Philadelphia
2013-08-08,30,203,10.6,No,65693,Philadelphia
2013-08-09,32,235,15.2,No,75911,Philadelphia
2013-08-10,44,307,11.72,No,81532,Philadelphia
2013-08-11,26,240,13.58,No,50409,Philadelphia
2013-08-12,30,176,12.44,No,57451,Philadelphia
2013-08-13,30,204,13.82,No,76398,Philadelphia
2013-08-14,21,176,7.95,No,57171,Philadelphia
2013-08-15,22,171,10.98,No,54891,Philadelphia
2013-08-16,23,213,7.97,No,69029,Philadelphia
2013-08-17,36,312,8.82,No,72352,Philadelphia
2013-08-18,34,204,9.69,No,50134,Philadelphia
2013-08-19,14,177,12.88,No,62239,Philadelphia
2013-08-20,16,154,9.91,No,49222,Philadelphia
2013-08-21,26,190,12.53,No,59933,Philadelphia
2013-08-22,29,181,13.41,No,60593,Philadelphia
2013-08-23,28,199,9.98,No,73626,Philadelphia
2013-08-24,42,304,13.31,No,69856,Philadelphia
2013-08-25,41,240,13.82,No,65005,Philadelphia
2013-08-26,19,168,13.33,No,66157,Philadelphia
2013-08-27,17,150,13.5,No,57541,Philadelphia
2013-08-28,22,150,13.71,No,55773,Philadelphia
2013-08-29,28,172,10.81,No,61360,Philadelphia
2013-08-30,27,213,11.13,No,74691,Philadelphia
2013-08-31,26,340,15.4,No,59626,Philadelphia
2013-09-01,22,272,12.04,No,69840,Philadelphia
2013-09-02,17,304,10.75,No,68029,Philadelphia
2013-09-03,18,122,10.81,No,58249,Philadelphia
2013-09-04,24,109,12.6,No,53619,Philadelphia
2013-09-05,33,122,11.25,No,60216,Philadelphia
2013-09-06,24,159,8.23,No,69810,Philadelphia
2013-09-07,37,245,12.2,No,80972,Philadelphia
2013-09-08,33,181,12.62,No,54041,Philadelphia
2013-09-09,17,132,10.13,No,66461,Philadelphia
2013-09-10,18,109,11.89,No,54205,Philadelphia
2013-09-11,32,505,8.31,Yes,96577,Philadelphia
2013-09-12,58,554,10.87,Yes,108415,Philadelphia
2013-09-13,122,737,9.55,Yes,126171,Philadelphia
2013-09-14,28,250,11.93,No,75280,Philadelphia
2013-09-15,28,205,8.06,No,73757,Philadelphia
2013-09-16,18,163,8.98,No,74219,Philadelphia
2013-09-17,29,137,15.53,No,53187,Philadelphia
2013-09-18,22,128,7.94,No,58563,Philadelphia
2013-09-19,31,137,8.84,No,65004,Philadelphia
2013-09-20,27,214,13.48,No,74631,Philadelphia
2013-09-21,26,269,14.1,No,64387,Philadelphia
2013-09-22,37,200,12.41,No,69700,Philadelphia
2013-09-23,26,123,12.8,No,57310,Philadelphia
2013-09-24,16,128,6.91,No,55172,Philadelphia
2013-09-25,25,132,12.89,No,51248,Philadelphia
2013-09-26,44,146,9.53,No,55143,Philadelphia
2013-09-27,15,191,11.69,No,71489,Philadelphia
2013-09-28,42,297,7.54,No,83596,Philadelphia
2013-09-29,28,187,11.75,No,61869,Philadelphia
2013-09-30,15,101,9.38,No,60678,Philadelphia
2013-10-01,16,101,10.36,No,54278,Philadelphia
2013-10-02,22,123,7.96,No,64388,Philadelphia
2013-10-03,28,156,13.44,No,61107,Philadelphia
2013-10-04,26,210,11.23,No,65873,Philadelphia
2013-10-05,37,347,12.43,No,83262,Philadelphia
2013-10-06,32,224,10.94,No,72649,Philadelphia
2013-10-07,15,128,10.91,No,61703,Philadelphia
2013-10-08,9,138,9.72,No,52454,Philadelphia
2013-10-09,23,147,11.55,No,56547,Philadelphia
2013-10-10,37,178,12.7,No,59971,Philadelphia
2013-10-11,49,233,14.06,No,53673,Philadelphia
2013-10-12,73,1308,14.43,Yes,147898,Philadelphia
2013-10-13,82,1020,10.74,Yes,145336,Philadelphia
2013-10-14,45,595,11.0,Yes,85837,Philadelphia
2013-10-15,10,138,13.0,No,60650,Philadelphia
2013-10-16,18,147,11.69,No,58647,Philadelphia
2013-10-17,37,133,11.14,No,57253,Philadelphia
2013-10-18,34,183,9.58,No,73919,Philadelphia
2013-10-19,42,280,10.2,No,76770,Philadelphia
2013-10-20,22,210,9.84,No,61713,Philadelphia
2013-10-21,16,105,13.21,No,57885,Philadelphia
2013-10-22,21,110,7.58,No,57740,Philadelphia
2013-10-23,26,142,8.74,No,57243,Philadelphia
2013-10-24,34,147,9.39,No,78497,Philadelphia
2013-10-25,53,238,15.01,No,79006,Philadelphia
2013-10-26,30,303,10.01,No,78151,Philadelphia
2013-10-27,22,216,10.34,No,52426,Philadelphia
2013-10-28,29,151,10.91,No,63916,Philadelphia
2013-10-29,18,151,7.62,No,62387,Philadelphia
2013-10-30,21,133,7.07,No,56379,Philadelphia
2013-10-31,47,101,7.17,No,82999,Philadelphia
2013-11-01,37,174,10.89,No,87379,Philadelphia
2013-11-02,46,275,12.85,No,78139,Philadelphia
2013-11-03,48,244,14.7,No,90593,Philadelphia
2013-11-04,17,115,8.14,No,84201,Philadelphia
2013-11-05,32,138,9.07,No,83857,Philadelphia
2013-11-06,30,133,10.73,No,75936,Philadelphia
2013-11-07,34,133,12.92,No,79354,Philadelphia
2013-11-08,28,235,7.88,No,90779,Philadelphia
2013-11-09,117,1357,9.76,Yes,141677,Philadelphia
2013-11-10,131,1040,14.74,Yes,154417,Philadelphia
2013-11-11,74,939,13.76,Yes,120768,Philadelphia
2013-11-12,27,148,12.75,No,85609,Philadelphia
2013-11-13,27,139,8.37,No,83114,Philadelphia
2013-11-14,34,161,14.34,No,83091,Philadelphia
2013-11-15,38,207,13.36,No,91105,Philadelphia
2013-11-16,31,382,9.67,No,119514,Philadelphia
2013-11-17,35,286,11.35,No,103826,Philadelphia
2013-11-18,15,161,9.49,No,101386,Philadelphia
2013-11-19,28,139,16.88,No,97977,Philadelphia
2013-11-20,26,143,13.2,No,83951,Philadelphia
2013-11-21,32,171,11.26,No,93162,Philadelphia
2013-11-22,35,221,13.04,No,97410,Philadelphia
2013-11-23,51,471,16.66,No,142896,Philadelphia
2013-11-24,100,327,12.85,No,97584,Philadelphia
2013-11-25,29,180,15.16,No,106213,Philadelphia
2013-11-26,27,175,14.42,No,96561,Philadelphia
2013-11-27,55,360,24.71,No,125205,Philadelphia
2013-11-28,66,808,20.16,No,144955,Philadelphia
2013-11-29,184,1681,22.28,No,241814,Philadelphia
2013-11-30,44,545,25.13,No,144977,Philadelphia
2013-12-01,48,388,18.6,No,89741,Philadelphia
2013-12-02,25,184,14.53,No,95841,Philadelphia
2013-12-03,30,139,17.02,No,116226,Philadelphia
2013-12-04,20,208,16.48,No,101852,Philadelphia
2013-12-05,37,184,19.41,No,115283,Philadelphia
2013-12-06,38,259,13.27,No,117310,Philadelphia
2013-12-07,64,393,16.12,No,136692,Philadelphia
2013-12-08,47,374,17.13,No,114174,Philadelphia
2013-12-09,28,194,15.51,No,107161,Philadelphia
2013-12-10,23,203,20.43,No,113194,Philadelphia
2013-12-11,25,236,17.18,No,124350,Philadelphia
2013-12-12,55,255,14.2,No,109785,Philadelphia
2013-12-13,40,306,15.76,No,121560,Philadelphia
2013-12-14,94,643,28.73,No,139549,Philadelphia
2013-12-15,32,473,24.8,No,138108,Philadelphia
2013-12-16,27,292,20.49,No,112943,Philadelphia
2013-12-17,25,292,17.58,No,120258,Philadelphia
2013-12-18,36,394,19.5,No,117331,Philadelphia
2013-12-19,41,352,19.16,No,135283,Philadelphia
2013-12-20,33,496,19.58,No,121315,Philadelphia
2013-12-21,56,719,24.41,No,136778,Philadelphia
2013-12-22,50,747,22.5,No,146999,Philadelphia
2013-12-23,28,668,19.92,No,151487,Philadelphia
2013-12-24,28,329,22.51,No,104938,Philadelphia
2013-12-25,0,0,0.0,No,0,Philadelphia
2013-12-26,47,669,17.65,No,132462,Philadelphia
2013-12-27,50,437,20.56,No,97911,Philadelphia
2013-12-28,40,572,17.78,No,120220,Philadelphia
2013-12-29,35,456,22.68,No,103940,Philadelphia
2013-12-30,29,544,16.09,No,124161,Philadelphia
2013-12-31,29,428,17.68,No,107762,Philadelphia
2014-01-01,20,251,20.35,No,68144,Philadelphia
2014-01-02,31,279,18.13,No,102768,Philadelphia
2014-01-03,34,284,13.3,No,96437,Philadelphia
2014-01-04,32,348,21.24,No,91232,Philadelphia
2014-01-05,30,219,18.99,No,78289,Philadelphia
2014-01-06,20,154,22.18,No,70490,Philadelphia
2014-01-07,21,149,19.35,No,80779,Philadelphia
2014-01-08,21,154,19.65,No,64433,Philadelphia
2014-01-09,32,163,17.65,No,79258,Philadelphia
2014-01-10,34,200,16.45,No,88518,Philadelphia
2014-01-11,46,294,16.68,No,87469,Philadelphia
2014-01-12,33,233,19.49,No,88838,Philadelphia
2014-01-13,21,135,14.27,No,76117,Philadelphia
2014-01-14,18,150,18.06,No,93415,Philadelphia
2014-01-15,21,150,15.94,No,67407,Philadelphia
2014-01-16,36,150,18.26,No,81535,Philadelphia
2014-01-17,24,167,16.7,No,62127,Philadelphia
2014-01-18,63,1124,17.87,Yes,130440,Philadelphia
2014-01-19,58,756,18.02,Yes,90582,Philadelphia
2014-01-20,51,676,19.41,Yes,88217,Philadelphia
2014-01-21,17,122,13.5,No,72897,Philadelphia
2014-01-22,16,140,16.01,No,68068,Philadelphia
2014-01-23,37,126,13.16,No,63701,Philadelphia
2014-01-24,33,201,14.9,No,55694,Philadelphia
2014-01-25,28,271,14.39,No,68986,Philadelphia
2014-01-26,31,248,12.61,No,68500,Philadelphia
2014-01-27,18,122,17.63,No,56580,Philadelphia
2014-01-28,32,135,10.7,No,59124,Philadelphia
2014-01-29,16,135,15.42,No,53535,Philadelphia
2014-01-30,32,131,13.09,No,42290,Philadelphia
2014-01-31,31,150,7.45,No,55382,Philadelphia
2014-02-01,32,267,10.19,No,63565,Philadelphia
2014-02-02,33,150,10.72,No,47161,Philadelphia
2014-02-03,20,122,5.98,No,59616,Philadelphia
2014-02-04,22,85,10.2,No,47236,Philadelphia
2014-02-05,20,98,8.57,No,49231,Philadelphia
2014-02-06,30,108,11.39,No,49080,Philadelphia
2014-02-07,27,173,12.12,No,63110,Philadelphia
2014-02-08,62,323,11.92,No,68709,Philadelphia
2014-02-09,33,230,9.29,No,72905,Philadelphia
2014-02-10,27,117,6.27,No,51029,Philadelphia
2014-02-11,17,150,11.43,No,50004,Philadelphia
2014-02-12,23,160,12.07,No,51667,Philadelphia
2014-02-13,32,211,8.29,No,64247,Philadelphia
2014-02-14,33,281,8.6,No,50115,Philadelphia
2014-02-15,102,1046,13.8,Yes,130963,Philadelphia
2014-02-16,99,925,12.14,Yes,108253,Philadelphia
2014-02-17,66,713,10.53,Yes,90446,Philadelphia
2014-02-18,24,108,10.48,No,51090,Philadelphia
2014-02-19,22,141,11.01,No,46273,Philadelphia
2014-02-20,32,113,13.76,No,54298,Philadelphia
2014-02-21,43,151,12.96,No,53338,Philadelphia
2014-02-22,39,272,10.31,No,58040,Philadelphia
2014-02-23,32,183,8.37,No,39371,Philadelphia
2014-02-24,19,98,8.94,No,48786,Philadelphia
2014-02-25,22,108,11.61,No,51603,Philadelphia
2014-02-26,16,113,11.26,No,53945,Philadelphia
2014-02-27,25,104,7.89,No,47358,Philadelphia
2014-02-28,26,136,7.25,No,60434,Philadelphia
2014-03-01,39,235,8.56,No,60828,Philadelphia
2014-03-02,31,188,6.42,No,65313,Philadelphia
2014-03-03,21,113,8.6,No,61518,Philadelphia
2014-03-04,22,108,7.66,No,57205,Philadelphia
2014-03-05,25,118,8.54,No,62304,Philadelphia
2014-03-06,41,127,7.58,No,52458,Philadelphia
2014-03-07,23,151,14.24,No,59424,Philadelphia
2014-03-08,26,269,10.34,No,77569,Philadelphia
2014-03-09,51,193,11.76,No,63947,Philadelphia
2014-03-10,25,123,8.88,No,61322,Philadelphia
2014-03-11,20,108,7.46,No,62399,Philadelphia
2014-03-12,21,123,7.91,No,53776,Philadelphia
2014-03-13,24,132,11.67,No,54897,Philadelphia
2014-03-14,27,222,9.36,No,74186,Philadelphia
2014-03-15,33,330,11.99,No,73714,Philadelphia
2014-03-16,24,245,10.05,No,69636,Philadelphia
2014-03-17,20,146,8.38,No,56931,Philadelphia
2014-03-18,20,127,11.18,No,63467,Philadelphia
2014-03-19,22,161,7.5,No,58730,Philadelphia
2014-03-20,26,152,10.16,No,62568,Philadelphia
2014-03-21,47,207,9.33,No,61478,Philadelphia
2014-03-22,49,325,9.82,No,73802,Philadelphia
2014-03-23,27,236,11.53,No,48120,Philadelphia
2014-03-24,21,133,8.94,No,60331,Philadelphia
2014-03-25,21,161,12.12,No,60559,Philadelphia
2014-03-26,22,165,9.43,No,51241,Philadelphia
2014-03-27,48,189,10.96,No,57847,Philadelphia
2014-03-28,41,241,15.07,No,86141,Philadelphia
2014-03-29,45,345,13.31,No,92237,Philadelphia
2014-03-30,33,242,15.63,No,67904,Philadelphia
2014-03-31,22,175,7.41,No,76969,Philadelphia
2014-04-01,22,137,12.69,No,59201,Philadelphia
2014-04-02,26,161,8.76,No,71152,Philadelphia
2014-04-03,29,152,12.12,No,61136,Philadelphia
2014-04-04,46,194,11.91,No,64454,Philadelphia
2014-04-05,31,332,11.76,No,77276,Philadelphia
2014-04-06,38,265,9.95,No,80238,Philadelphia
2014-04-07,19,137,9.9,No,58696,Philadelphia
2014-04-08,18,152,9.44,No,58717,Philadelphia
2014-04-09,25,152,10.35,No,70014,Philadelphia
2014-04-10,37,156,11.3,No,63448,Philadelphia
2014-04-11,51,227,8.07,No,71758,Philadelphia
2014-04-12,38,351,7.95,No,63921,Philadelphia
2014-04-13,31,252,10.43,No,64134,Philadelphia
2014-04-14,21,166,7.26,No,75844,Philadelphia
2014-04-15,17,199,7.86,No,60292,Philadelphia
2014-04-16,22,185,10.16,No,57778,Philadelphia
2014-04-17,37,228,8.17,No,67241,Philadelphia
2014-04-18,47,346,14.4,No,92725,Philadelphia
2014-04-19,48,409,17.44,No,94565,Philadelphia
2014-04-20,15,0,,No,51806,Philadelphia
2014-04-21,17,176,17.04,No,71128,Philadelphia
2014-04-22,18,176,8.83,No,53850,Philadelphia
2014-04-23,25,166,9.44,No,62214,Philadelphia
2014-04-24,42,218,10.83,No,79061,Philadelphia
2014-04-25,45,237,7.59,No,74224,Philadelphia
2014-04-26,48,366,8.66,No,91673,Philadelphia
2014-04-27,37,238,8.99,No,66969,Philadelphia
2014-04-28,21,147,7.44,No,54246,Philadelphia
2014-04-29,18,115,8.75,No,68074,Philadelphia
2014-04-30,24,157,7.36,No,69568,Philadelphia
2014-05-01,29,157,9.32,No,56825,Philadelphia
2014-05-02,34,219,8.88,No,77572,Philadelphia
2014-05-03,31,320,9.36,No,76962,Philadelphia
2014-05-04,32,228,11.31,No,62102,Philadelphia
2014-05-05,16,124,9.8,No,69004,Philadelphia
2014-05-06,18,119,11.27,No,53646,Philadelphia
2014-05-07,23,129,10.7,No,58144,Philadelphia
2014-05-08,33,163,7.4,No,68244,Philadelphia
2014-05-09,39,215,14.64,No,65031,Philadelphia
2014-05-10,37,329,13.71,No,90641,Philadelphia
2014-05-11,28,272,12.19,No,68852,Philadelphia
2014-05-12,32,138,11.5,No,69435,Philadelphia
2014-05-13,22,144,8.67,No,60577,Philadelphia
